event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
27924743,true,2006-10-24 00:01:12.000,38.9536436,-3.7770533,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",494852.82218207873,9582515.919963563,"37S","Eastern African Time",2006-10-24 03:01:12.000
27924742,true,2006-10-25 00:00:55.000,38.9102235,-3.7333565,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490031.17746234033,9587345.565951385,"37S","Eastern African Time",2006-10-25 03:00:55.000
27924741,true,2006-10-25 12:01:36.000,38.9072821,-3.7319159,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489704.5460411698,9587504.768651538,"37S","Eastern African Time",2006-10-25 15:01:36.000
27924740,true,2006-10-26 00:00:54.000,38.8744403,-3.7140591,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",486057.4859749292,9589478.117740296,"37S","Eastern African Time",2006-10-26 03:00:54.000
27924739,true,2006-10-27 00:00:55.000,38.8723928,-3.6839097,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",485829.6464124678,9592810.647307862,"37S","Eastern African Time",2006-10-27 03:00:55.000
27924738,true,2006-10-28 00:00:54.000,38.8341242,-3.7047855,,27,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",481580.46608884097,9590502.439011479,"37S","Eastern African Time",2006-10-28 03:00:54.000
27924737,true,2006-10-28 12:02:11.000,38.8093426,-3.7344517,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478829.31328487844,9587222.722614093,"37S","Eastern African Time",2006-10-28 15:02:11.000
27924736,true,2006-10-29 00:01:11.000,38.8067684,-3.8962863,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478547.48626649065,9569334.177471038,"37S","Eastern African Time",2006-10-29 03:01:11.000
27924735,true,2006-10-29 12:03:08.000,38.8194373,-3.9641579,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479955.6090264827,9561832.247077009,"37S","Eastern African Time",2006-10-29 15:03:08.000
27924734,true,2006-10-30 00:01:50.000,38.7095864,-4.0134655,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",467762.821453863,9556378.476154296,"37S","Eastern African Time",2006-10-30 03:01:50.000
27924733,true,2006-10-30 12:01:41.000,38.684273,-4.0381543,,44,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",464953.9520166344,9553648.405276882,"37S","Eastern African Time",2006-10-30 15:01:41.000
27924732,true,2006-10-31 00:00:49.000,38.6394524,-4.0484389,,26,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",459979.25862705807,9552509.501080401,"37S","Eastern African Time",2006-10-31 03:00:49.000
27924731,true,2006-11-01 00:00:56.000,38.6627641,-4.0106153,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",462565.156142826,9556691.537273152,"37S","Eastern African Time",2006-11-01 03:00:56.000
27924730,true,2006-11-01 12:00:54.000,38.6994391,-3.9305234,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",466633.08523264795,9565546.231218552,"37S","Eastern African Time",2006-11-01 15:00:54.000
27924729,true,2006-11-02 00:01:53.000,38.8064074,-3.9772696,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478509.4845573459,9560382.605733376,"37S","Eastern African Time",2006-11-02 03:01:53.000
27924728,true,2006-11-03 00:00:54.000,38.7905635,-3.9806629,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",476750.75713514164,9560007.094431283,"37S","Eastern African Time",2006-11-03 03:00:54.000
27924727,true,2006-11-04 00:00:54.000,38.7924916,-3.9810948,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",476964.80566760304,9559959.407944633,"37S","Eastern African Time",2006-11-04 03:00:54.000
27924726,true,2006-11-05 00:01:40.000,38.8357667,-3.9299187,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",481767.60553663,9565617.28008002,"37S","Eastern African Time",2006-11-05 03:01:40.000
27924725,true,2006-11-05 12:01:52.000,38.8169002,-3.8592952,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479671.43587694265,9573423.265086843,"37S","Eastern African Time",2006-11-05 15:01:52.000
27924724,true,2006-11-06 00:01:23.000,38.8431245,-3.7563523,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482580.9145669548,9584802.67648561,"37S","Eastern African Time",2006-11-06 03:01:23.000
27924723,true,2006-11-06 12:01:32.000,38.8526556,-3.753436,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",483639.1735412711,9585125.214275084,"37S","Eastern African Time",2006-11-06 15:01:32.000
27924722,true,2006-11-07 00:01:18.000,38.9111583,-3.7094373,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490134.7120702823,9589989.481779447,"37S","Eastern African Time",2006-11-07 03:01:18.000
27924721,true,2006-11-08 00:00:54.000,38.9395321,-3.7786807,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",493285.9653144081,9582335.93920464,"37S","Eastern African Time",2006-11-08 03:00:54.000
27924720,true,2006-11-08 12:01:47.000,38.945376,-3.7870412,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",493934.8992874924,9581411.854892425,"37S","Eastern African Time",2006-11-08 15:01:47.000
27924719,true,2006-11-09 00:02:23.000,38.9185813,-3.7803405,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490959.7155013528,9582152.283420408,"37S","Eastern African Time",2006-11-09 03:02:23.000
